Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
133	1174.50000	477.00000	 	 	 	 	136.62939	721.38342	 	 	 	 	204.65193	1054.95432	 	 	 	 	 	 	 	 	 	 	 	 	 
134	1176.00000	478.50000	 	 	 	 	132.00000	715.50000	 	1212.00000	241.50000	*	203.99244	1055.54157	 	 	 	 	 	 	 	 	 	 	 	 	 
135	1176.00000	478.50000	 	 	 	 	135.87204	722.11895	 	1205.22497	248.35423	 	204.74445	1055.30151	 	 	 	 	 	 	 	 	 	 	 	 	 
136	1176.00000	477.00000	 	 	 	 	139.79353	718.28637	 	 	 	 	204.00000	1056.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
137	1176.00000	478.50000	 	 	 	 	133.50000	714.00000	 	 	 	 	202.50000	1057.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
138	1181.33900	472.07346	 	 	 	 	136.14804	721.61657	 	 	 	 	202.50000	1057.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
139	1179.00000	481.50000	 	 	 	 	141.06682	709.45087	 	1221.94452	228.10069	*	204.00000	1057.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
140	1181.23395	471.71547	 	 	 	 	 	 	 	 	 	 	202.50000	1057.50000	 	1203.62651	247.88873	 	 	 	 	 	 	 	 	 	 
141	1179.00000	478.50000	 	 	 	 	 	 	 	 	 	 	204.00000	1059.00000	 	1213.50000	241.50000	 	 	 	 	 	 	 	 	 	 
142	1180.50000	474.00000	 	 	 	 	 	 	 	 	 	 	204.00000	1059.00000	 	1204.76905	248.04171	 	 	 	 	 	 	 	 	 	 
143	1179.00000	477.00000	 	 	 	 	141.18375	709.59955	*	 	 	 	204.00000	1060.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
144	1177.50000	477.00000	 	 	 	 	 	 	 	 	 	 	205.50000	1060.50000	 	1213.50000	241.50000	*	 	 	 	 	 	 	 	 	 
145	1176.00000	477.00000	 	 	 	 	 	 	 	 	 	 	207.00000	1062.00000	 	1213.50000	238.50000	 	 	 	 	 	 	 	 	 	 
146	1176.00000	477.00000	 	 	 	 	 	 	 	 	 	 	209.54916	1050.33758	 	1216.43230	227.04888	 	 	 	 	 	 	 	 	 	 
147	1176.00000	478.50000	 	 	 	 	 	 	 	 	 	 	208.80160	1050.32815	 	1220.26642	228.21546	 	 	 	 	 	 	 	 	 	 
148	1177.50000	475.50000	 	 	 	 	 	 	 	 	 	 	209.09793	1050.46974	 	1216.50000	235.50000	 	 	 	 	 	 	 	 	 	 
149	1179.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.20900	1050.44422	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
150	1176.00000	477.00000	 	 	 	 	 	 	 	 	 	 	208.73208	1050.58891	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
151	1176.00000	477.00000	 	 	 	 	 	 	 	 	 	 	208.72789	1050.34957	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
152	1176.00000	474.00000	 	 	 	 	 	 	 	 	 	 	208.19239	1050.34774	 	1213.50000	237.00000	 	 	 	 	 	 	 	 	 	 
153	1176.00000	478.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
154	1176.00000	477.00000	 	 	 	 	 	 	 	 	 	 	207.79375	1050.97575	*	1215.00000	235.50000	 	 	 	 	 	 	 	 	 	 
155	1176.00000	475.50000	 	 	 	 	 	 	 	 	 	 	207.73458	1051.05777	 	1215.00000	235.50000	 	 	 	 	 	 	 	 	 	 
156	1176.00000	475.50000	 	 	 	 	 	 	 	 	 	 	207.76954	1051.60331	 	1213.50000	237.00000	 	 	 	 	 	 	 	 	 	 
157	1176.00000	474.00000	 	 	 	 	 	 	 	 	 	 	207.70635	1051.91885	 	1216.50000	237.00000	 	 	 	 	 	 	 	 	 	 
158	1176.00000	475.50000	 	 	 	 	 	 	 	 	 	 	207.79913	1051.54242	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
159	1174.50000	475.50000	 	 	 	 	 	 	 	 	 	 	207.83015	1051.53067	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
