Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
215	658.91030	466.20922	 	574.50000	139.50000	 	135.00000	835.50000	 	 	 	 	 	 	 	 	 	 
216	659.03786	466.61797	 	574.50000	138.00000	 	133.50000	835.50000	 	 	 	 	 	 	 	 	 	 
217	660.00000	466.50000	 	576.00000	138.00000	 	135.00000	837.00000	 	 	 	 	 	 	 	 	 	 
218	660.00000	469.50000	 	576.00000	138.00000	 	133.50000	837.00000	 	 	 	 	 	 	 	 	 	 
219	660.00000	468.00000	 	574.50000	139.50000	 	133.50000	837.00000	 	 	 	 	 	 	 	 	 	 
220	658.50000	471.00000	 	574.50000	138.00000	 	133.50000	835.50000	 	 	 	 	 	 	 	 	 	 
221	658.50000	468.00000	 	576.00000	136.50000	 	133.50000	835.50000	 	 	 	 	 	 	 	729.60970	586.32991	 
222	658.50000	469.50000	 	577.50000	138.00000	 	132.00000	835.50000	 	 	 	 	 	 	 	730.15118	586.69645	 
223	656.64072	469.90456	 	577.50000	139.50000	 	132.00000	835.50000	 	 	 	 	 	 	 	730.98341	586.91457	 
224	655.75032	469.64570	 	577.50000	138.00000	 	133.50000	835.50000	 	 	 	 	 	 	 	732.01685	586.91558	 
225	656.52559	469.78318	 	576.00000	136.50000	 	133.50000	835.50000	 	 	 	 	 	 	 	731.00327	586.72025	 
