Frame	X4	Y4	Flag4	X3	Y3	Flag3	X2	Y2	Flag2	X5	Y5	Flag5	X1	Y1	Flag1	X6	Y6	Flag6
140	1044.0000	369.0000	0	529.5000	129.0000	0	829.2374	573.4498	0									
141	1042.5000	372.0000	0	531.0000	129.0000	0	829.8921	575.7393	0									
142	1044.0000	373.5000	0	531.0000	127.5000	0	827.7421	582.8036	0									
143	1044.0000	373.5000	0	529.5000	126.0000	0	827.6987	577.4379	0									
144	1045.5000	373.5000	0	531.0000	126.0000	0	827.7108	577.7516	0									
145	1045.5000	373.5000	0	528.0000	123.0000	0	825.6578	581.9822	0									
146	1045.5000	372.0000	0	529.5000	124.5000	0	822.0830	585.5059	0									
147	1044.0000	372.0000	0	529.5000	124.5000	0	824.4011	586.3534	0									
148	1045.5000	373.5000	0	529.5000	121.5000	0	824.9697	585.2728	0									
149	1045.5000	373.5000	0	531.0000	120.0000	0	829.2185	587.2223	0									
150	1045.5000	372.0000	0	532.5000	121.5000	0	828.5414	588.2871	0									
151	1044.0000	372.0000	0	531.0000	120.0000	0	828.5458	588.0721	0									
152	1045.5000	373.5000	0	534.0000	120.0000	0	828.3035	591.4594	0									
153	1045.5000	373.5000	0	534.0000	118.5000	0	828.2650	591.4889	0									
154	1045.5000	372.0000	0	534.0000	120.0000	0	829.6935	589.9442	0									
155	1048.5000	375.0000	0	535.5000	121.5000	0	831.0956	588.9965	0									
156	1048.5000	375.0000	0	534.0000	121.5000	0	829.9497	590.4872	0									
157	1048.5000	376.5000	0	535.5000	120.0000	0	824.8671	578.6791	0									
158	1048.5000	376.5000	0	538.5000	120.0000	0	829.6891	590.8315	0									
159	1047.0000	376.5000	0	538.5000	120.0000	0	830.2340	591.1733	0									
160	1047.0000	375.0000	0	538.5000	121.5000	0	830.0630	591.1818	0									
161	1047.0000	375.0000	0	538.5000	123.0000	0	828.6986	592.2993	0									
162	1047.0000	378.0000	0	540.0000	120.0000	0	828.1015	592.9014	0									
163	1048.5000	376.5000	0	538.5000	120.0000	0	827.9744	593.7391	0									
164	1050.0000	375.0000	0	540.0000	121.5000	0	826.8578	594.4046	0									
165	1048.5000	378.0000	0	538.5000	121.5000	0	825.2372	591.9620	0									
166	1048.5000	378.0000	0	540.0000	120.0000	0	825.3980	590.9091	0									
167	1051.5000	379.5000	0	541.5000	121.5000	0	823.1861	591.4731	0									
168	1050.0000	381.0000	0	540.0000	120.0000	0	822.7794	589.9274	0									
169	1051.5000	379.5000	0	538.5000	121.5000	0												
170	1053.0000	381.0000	0	540.0000	123.0000	0												
171	1051.5000	382.5000	0	541.5000	120.0000	0												
172	1050.0000	381.0000	0	540.0000	120.0000	0												
173	1050.0000	382.5000	0	541.5000	121.5000	0												
174	1050.0000	384.0000	0	541.5000	121.5000	0												
175	1048.5000	384.0000	0	541.5000	120.0000	0												
176	1048.5000	382.5000	0	541.5000	120.0000	0												
177	1051.5000	385.5000	0	543.0000	118.5000	0												
178	1051.5000	382.5000	0	543.0000	117.0000	0												
179	1050.0000	384.0000	0	544.5000	118.5000	0												
180	1050.0000	384.0000	0	546.0000	123.0000	0												
181	1051.5000	384.0000	0	544.5000	121.5000	0												
182	1048.5000	384.0000	0	544.5000	123.0000	0												
183	1051.5000	382.5000	0	544.5000	123.0000	0												
184	1051.5000	382.5000	0	544.5000	124.5000	0												
185	1051.5000	382.5000	0	546.0000	123.0000	0												
186	1050.0000	382.5000	0	546.0000	124.5000	0												
187	1050.0000	384.0000	0	546.0000	124.5000	0												
188	1048.5000	384.0000	0	546.0000	121.5000	0												
189	1048.5000	384.0000	0	546.0000	121.5000	0												
190	1048.5000	382.5000	0	547.5000	126.0000	0												
191	1048.5000	382.5000	0	549.0000	126.0000	0												
192	1048.5000	381.0000	0	550.5000	126.0000	0												
193	1050.0000	382.5000	0	550.5000	126.0000	0												
194	1048.5000	381.0000	0	550.5000	126.0000	0												
195	1048.5000	381.0000	0	552.0000	126.0000	0												
196	1048.5000	379.5000	0															
197	1050.0000	379.5000	0															
198	1051.5000	381.0000	0															
199	1051.5000	381.0000	0															
200	1053.0000	379.5000	0															
201	1054.5000	379.5000	0															
202	1053.0000	379.5000	0															
203	1053.0000	379.5000	0															
204	1054.5000	379.5000	0															
205	1056.0000	378.0000	0															
206	1056.0000	376.5000	0															
207	1056.0000	378.0000	0															
208	1054.5000	376.5000	0															
209	1056.0000	376.5000	0															
210	1056.0000	378.0000	0															
211	1057.5000	376.5000	0															
212	1057.5000	376.5000	0															
213	1056.0000	378.0000	0															
214	1057.5000	376.5000	0															
215	1060.5000	376.5000	0															
216	1063.5000	376.5000	0															
217	1060.5000	373.5000	0															
218	1062.0000	375.0000	0															
219	1062.0000	375.0000	0															
220	1062.0000	370.5000	0															
221	1059.0000	373.5000	0															
222	1059.0000	373.5000	0															
223	1057.5000	372.0000	0															
224	1057.5000	372.0000	0															
225	1059.0000	373.5000	0															
226	1057.5000	375.0000	0															
227	1057.5000	376.5000	0															
228	1056.0000	376.5000	0															
229	1057.5000	376.5000	0															
230	1057.5000	378.0000	0															
231	1057.5000	379.5000	0															
232	1057.5000	378.0000	0															
233	1057.5000	378.0000	0															
234	1057.5000	378.0000	0															
235	1054.5000	378.0000	0															
236	1054.5000	378.0000	0															
237	1056.0000	378.0000	0															
238	1054.5000	379.5000	0															
239	1054.5000	381.0000	0															
240	1054.5000	382.5000	0															
