Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
144	1177.50000	325.50000	 	882.64523	691.50545	 	271.15406	468.25068	 	1029.00000	787.50000	 	 	 	 	 	 	 
145	1177.50000	325.50000	 	884.62862	692.53540	 	269.06318	468.57772	 	1029.00000	787.50000	 	 	 	 	 	 	 
146	1177.50000	325.50000	 	884.15232	690.64030	 	268.93764	469.18797	 	1030.50000	787.50000	 	 	 	 	 	 	 
147	1177.50000	325.50000	 	883.50000	688.50000	 	267.85381	470.89879	 	1029.00000	786.00000	 	 	 	 	 	 	 
148	1177.50000	325.50000	 	883.50000	688.50000	 	268.14662	469.28446	 	1027.50663	788.30896	 	 	 	 	 	 	 
149	1177.50000	325.50000	 	883.50000	688.50000	 	269.37342	470.14210	 	1030.82911	788.32782	 	 	 	 	 	 	 
150	1177.50000	325.50000	 	883.50000	688.50000	 	271.92968	469.16110	 	1035.12375	784.56248	 	 	 	 	 	 	 
151	1177.50000	325.50000	 	883.50000	688.50000	 	274.10962	463.79716	 	1033.50000	787.50000	 	 	 	 	 	 	 
152	1177.50000	325.50000	 	885.00000	688.50000	 	270.43971	463.85999	 	1032.00000	787.50000	 	 	 	 	 	 	 
153	1177.50000	325.50000	 	883.50000	688.50000	 	270.00000	465.00000	 	1033.50000	787.50000	 	 	 	 	 	 	 
154	1177.50000	325.50000	 	885.00000	688.50000	 	267.60692	464.71280	 	1035.92927	784.94003	 	 	 	 	 	 	 
155	1177.50000	325.50000	 	885.00000	688.50000	 	268.50000	466.50000	 	1035.39696	788.00146	 	 	 	 	 	 	 
156	1177.50000	325.50000	 	883.50000	687.00000	 	266.54414	463.25722	 	1036.50000	787.50000	 	 	 	 	 	 	 
157	1177.50000	325.50000	 	885.00000	685.50000	 	267.00000	466.50000	 	1032.79747	789.05819	 	 	 	 	 	 	 
158	1177.50000	325.50000	 	885.00000	685.50000	 	267.00000	465.00000	 	1028.74283	786.10094	 	 	 	 	 	 	 
159	1177.50000	325.50000	 	883.50000	684.00000	 	267.00000	465.00000	 	1031.32452	788.85457	 	 	 	 	 	 	 
160	1177.50000	325.50000	 	883.50000	684.00000	 	267.00000	469.50000	 	1031.24673	788.93236	 	 	 	 	 	 	 
161	1177.50000	325.50000	 	882.00000	684.00000	 	263.51351	465.65523	 	1031.53016	791.88245	 	 	 	 	 	 	 
162	1179.00000	324.00000	 	883.50000	684.00000	 	268.50000	466.50000	 	1034.62729	792.25752	 	 	 	 	 	 	 
163	1177.50000	325.50000	 	883.50000	684.00000	 	265.51418	467.35816	 	1032.40117	792.00457	 	 	 	 	 	 	 
164	1177.50000	325.50000	 	882.00000	684.00000	 	265.58865	466.64990	 	1032.23954	789.37569	 	 	 	 	 	 	 
165	1177.50000	325.50000	 	883.50000	684.00000	 	265.04058	467.25628	 	1032.34729	789.17902	 	 	 	 	 	 	 
166	1177.50000	325.50000	 	882.22199	682.72211	 	263.90771	467.31124	 	1031.80370	789.14119	 	 	 	 	 	 	 
167	1177.50000	325.50000	 	879.65743	687.81178	 	265.69536	466.89420	 	1035.49178	788.05952	 	 	 	 	 	 	 
168	1177.50000	325.50000	 	880.50000	685.50000	 	265.45321	466.65039	 	1033.80214	787.67046	 	 	 	 	 	 	 
169	1177.50000	325.50000	 	880.50000	685.50000	 	265.14494	470.04107	 	1032.17593	788.91529	 	 	 	 	 	 	 
170	1177.50000	325.50000	 	879.00000	687.00000	 	266.14820	468.77290	 	1032.67879	789.10492	 	 	 	 	 	 	 
171	1177.50000	325.50000	 	877.50000	688.50000	 	267.29538	467.97261	 	1033.81332	787.71591	 	 	 	 	 	 	 
172	1177.50000	325.50000	 	877.50000	690.00000	 	267.17753	469.99585	 	1035.00000	787.50000	 	 	 	 	 	 	 
173	1177.50000	325.50000	 	879.00000	688.50000	 	267.36728	471.78749	 	1036.50000	789.00000	 	 	 	 	 	 	 
174	1177.50000	325.50000	 	879.00000	688.50000	 	267.02221	473.76327	 	1035.00000	787.50000	 	 	 	 	 	 	 
175	1177.50000	325.50000	 	879.00000	688.50000	 	268.61922	471.20980	 	1036.50000	787.50000	 	 	 	 	 	 	 
176	1177.50000	325.50000	 	879.00000	688.50000	 	267.37440	472.14474	 	1037.54099	788.72625	 	 	 	 	 	 	 
177	1177.50000	324.00000	 	879.30097	687.88777	 	266.82894	469.38571	 	1035.94842	787.50572	 	 	 	 	 	 	 
178	1177.50000	325.50000	 	879.42166	687.75010	 	266.32816	467.04901	 	1036.50000	789.00000	 	 	 	 	 	 	 
179	1177.50000	325.50000	 	878.38350	687.96947	 	265.42814	467.10531	 	1036.50000	790.50000	 	 	 	 	 	 	 
180	1177.50000	325.50000	 	875.37201	688.94999	 	265.58442	465.72965	 	1036.50000	790.50000	 	 	 	 	 	 	 
181	1177.50000	325.50000	 	879.00000	688.50000	 	265.30771	465.89545	 	1033.24464	787.94366	 	 	 	 	 	 	 
182	1177.50000	325.50000	 	879.00000	690.00000	 	262.89381	467.93186	 	1032.16533	789.73578	 	 	 	 	 	 	 
183	1177.50000	325.50000	 	877.28407	689.47646	 	263.15797	468.62931	 	1032.24687	789.04193	 	 	 	 	 	 	 
184	1177.50000	325.50000	 	879.29108	691.71150	 	263.20337	467.97596	 	1036.01327	788.38001	 	 	 	 	 	 	 
185	1177.50000	325.50000	 	880.50000	690.00000	 	262.87607	467.57436	 	1036.50000	787.50000	 	 	 	 	 	 	 
